,Unnamed: 0,Away,Away Score,Location,Home,Home Score,OT,Notes,Date,Conference,Season,basicElo Away,basicElo Home,basicElo Error
37876,54874.0,Mercyhurst,4.0,at,Michigan,4.0,ot,Box,2010-10-02,Non-Conference,2011.0,,,
37877,54892.0,US Under-18,1.0,at,Denver,8.0,,,2010-10-02,Exhibition,2011.0,,,
37878,54891.0,Nipissing,3.0,at,Michigan Tech,5.0,,,2010-10-02,Exhibition,2011.0,,,
37879,54890.0,British Columbia,1.0,at,Nebraska-Omaha,6.0,,,2010-10-02,Exhibition,2011.0,,,
37880,54889.0,Manitoba,4.0,at,St. Cloud State,7.0,,,2010-10-02,Exhibition,2011.0,,,
37881,54887.0,Lethbridge,1.0,at,Colorado College,5.0,,,2010-10-02,Exhibition,2011.0,,,
37882,54886.0,Western Ontario,5.0,at,Lake Superior,4.0,,,2010-10-02,Exhibition,2011.0,,,
37883,54885.0,UOIT,3.0,at,Ferris State,2.0,,,2010-10-02,Exhibition,2011.0,,,
37884,54884.0,Queen's,0.0,at,Robert Morris,5.0,,,2010-10-02,Exhibition,2011.0,,,
37885,54888.0,Windsor,1.0,at,Alaska-Anchorage,4.0,,,2010-10-02,Exhibition,2011.0,,,
37886,54882.0,Acadia,3.0,at,Northeastern,2.0,,,2010-10-02,Exhibition,2011.0,,,
37887,54881.0,Toronto,3.0,at,Boston University,9.0,,,2010-10-02,Exhibition,2011.0,,,
37888,54880.0,St. Francis Xav.,3.0,at,New Hampshire,3.0,ot,,2010-10-02,Exhibition,2011.0,,,
37889,54879.0,Carleton,1.0,at,St. Lawrence,5.0,,,2010-10-02,Exhibition,2011.0,,,
37890,54878.0,York,0.0,at,Niagara,9.0,,,2010-10-02,Exhibition,2011.0,,,
37891,54877.0,Wilfrid Laurier,1.0,at,RIT,3.0,,,2010-10-02,Exhibition,2011.0,,,
37892,54876.0,New Brunswick,4.0,at,Massachusetts,3.0,ot,,2010-10-02,Exhibition,2011.0,,,
37893,54883.0,St. Thomas,3.0,at,Sacred Heart,5.0,,,2010-10-02,Exhibition,2011.0,,,
37894,54905.0,Guelph,3.0,at,Notre Dame,5.0,,,2010-10-03,Exhibition,2011.0,,,
37895,54906.0,Western Ontario,2.0,at,Michigan,4.0,,,2010-10-03,Exhibition,2011.0,,,
37896,54907.0,Lethbridge,5.0,at,Denver,2.0,,,2010-10-03,Exhibition,2011.0,,,
37897,54911.0,British Columbia,0.0,at,Minnesota,6.0,,,2010-10-03,Exhibition,2011.0,,,
37898,54909.0,Manitoba,2.0,at,North Dakota,5.0,,,2010-10-03,Exhibition,2011.0,,,
37899,54910.0,Queen's,1.0,at,Mercyhurst,8.0,,,2010-10-03,Exhibition,2011.0,,,
37900,54904.0,Toronto,0.0,at,Boston College,8.0,,,2010-10-03,Exhibition,2011.0,,,
37901,54908.0,US Under-18,1.0,at,Colorado College,7.0,,,2010-10-03,Exhibition,2011.0,,,
37902,54903.0,Carleton,2.0,at,Clarkson,5.0,,,2010-10-03,Exhibition,2011.0,,,
37903,54900.0,Wilfrid Laurier,3.0,at,Bowling Green,4.0,,,2010-10-03,Exhibition,2011.0,,,
37904,54901.0,Acadia,1.0,at,Maine,5.0,,,2010-10-03,Exhibition,2011.0,,,
37905,54902.0,New Brunswick,3.0,at,Vermont,2.0,,,2010-10-03,Exhibition,2011.0,,,
37906,54899.0,York,4.0,at,Canisius,11.0,,,2010-10-03,Exhibition,2011.0,,,
37907,54898.0,Waterloo,0.0,at,Miami,6.0,,,2010-10-03,Exhibition,2011.0,,,
37908,54897.0,UOIT,2.0,at,Western Michigan,5.0,,,2010-10-03,Exhibition,2011.0,,,
37909,54896.0,St. Francis Xav.,0.0,at,Mass.-Lowell,3.0,,,2010-10-03,Exhibition,2011.0,,,
37910,54895.0,St. Thomas,3.0,at,Quinnipiac,7.0,,,2010-10-03,Exhibition,2011.0,,,
37911,54894.0,Nipissing,0.0,at,Northern Michigan,11.0,,,2010-10-03,Exhibition,2011.0,,,
37912,54913.0,Lethbridge,3.0,at,Air Force,4.0,ot,,2010-10-04,Exhibition,2011.0,,,
37913,54914.0,British Columbia,0.0,at,Minnesota State,1.0,,,2010-10-04,Exhibition,2011.0,,,
37914,54916.0,New Brunswick,4.0,at,Rensselaer,1.0,,,2010-10-05,Exhibition,2011.0,,,
37915,54918.0,Ferris State,4.0,at,Alabama-Huntsville,1.0,,Box,2010-10-07,Non-Conference,2011.0,,,
37916,54946.0,Western Ontario,5.0,at,Michigan State,3.0,,,2010-10-08,Exhibition,2011.0,,,
37917,54944.0,Rensselaer,1.0,at,Colorado College,2.0,,Box,2010-10-08,Non-Conference,2011.0,,,
37918,54943.0,St. Lawrence,5.0,at,Minnesota State,5.0,ot,Box,2010-10-08,Non-Conference,2011.0,,,
37919,54942.0,Canisius,5.0,at,Western Michigan,3.0,,Box,2010-10-08,Non-Conference,2011.0,,,
37920,54941.0,Michigan Tech,4.0,at,Northern Michigan,3.0,ot,Box,2010-10-08,Non-Conference,2011.0,,,
37921,54940.0,New Hampshire,3.0,at,Miami,6.0,,Box,2010-10-08,Non-Conference,2011.0,,,
37922,54939.0,Massachusetts,3.0,at,Minnesota,5.0,,Box,2010-10-08,Non-Conference,2011.0,,,
37923,54938.0,Ferris State,2.0,at,Alabama-Huntsville,4.0,,Box,2010-10-08,Non-Conference,2011.0,,,
37924,54937.0,Denver,5.0,at,Vermont,3.0,,Box,2010-10-08,Non-Conference,2011.0,,,
37925,54936.0,Minnesota-Duluth,6.0,at,Lake Superior,6.0,ot,Box,2010-10-08,Non-Conference,2011.0,,,
37926,54932.0,Wisconsin,3.0,vs.,Boston University,4.0,,Box,2010-10-08,"Ice Breaker (at Scottrade Center, St. Louis, Mo.)",2011.0,,,
37927,54934.0,Sacred Heart,0.0,at,Union,9.0,,Box,2010-10-08,Non-Conference,2011.0,,,
37928,54935.0,Ohio State,1.0,at,Quinnipiac,2.0,,Box,2010-10-08,Non-Conference,2011.0,,,
37929,54922.0,Northeastern,2.0,at,Providence,3.0,,Box,2010-10-08,Hockey East,2011.0,,,
37930,54923.0,Mass.-Lowell,2.0,at,Maine,8.0,,Box,2010-10-08,Hockey East,2011.0,,,
37931,54925.0,Air Force,2.0,vs.,Alaska,5.0,,Box,2010-10-08,"Kendall Hockey Classic (at Sullivan Arena, Anchorage, Alaska)",2011.0,,,
37932,54920.0,Michigan,4.0,at,Bowling Green,1.0,,Box,2010-10-08,CCHA,2011.0,,,
37933,54928.0,St. Cloud State,3.0,vs.,RIT,1.0,,Box,2010-10-08,"Maverick Stampede (at CenturyLink Center Omaha, Omaha, Neb.)",2011.0,,,
37934,54929.0,Clarkson,0.0,at,Nebraska-Omaha,8.0,,Box,2010-10-08,"Maverick Stampede (at CenturyLink Center Omaha, Omaha, Neb.)",2011.0,,,
37935,54931.0,Holy Cross,3.0,vs.,Notre Dame,6.0,,Box,2010-10-08,"Ice Breaker (at Scottrade Center, St. Louis, Mo.)",2011.0,,,
37936,54926.0,North Dakota,5.0,at,Alaska-Anchorage,5.0,ot,Box,2010-10-08,"Kendall Hockey Classic (at Sullivan Arena, Anchorage, Alaska)",2011.0,,,
37937,54964.0,Merrimack,4.0,at,Niagara,4.0,ot,Box,2010-10-09,Non-Conference,2011.0,,,
37938,54971.0,Minnesota-Duluth,3.0,at,Northern Michigan,2.0,,Box,2010-10-09,Non-Conference,2011.0,,,
37939,54970.0,Massachusetts,4.0,at,Minnesota,5.0,,Box,2010-10-09,Non-Conference,2011.0,,,
37940,54969.0,Rensselaer,2.0,at,Colorado College,2.0,ot,Box,2010-10-09,Non-Conference,2011.0,,,
37941,54968.0,St. Lawrence,1.0,at,Minnesota State,1.0,ot,Box,2010-10-09,Non-Conference,2011.0,,,
37942,54967.0,Michigan Tech,6.0,at,Lake Superior,2.0,,Box,2010-10-09,Non-Conference,2011.0,,,
37943,54966.0,New Hampshire,6.0,at,Miami,3.0,,Box,2010-10-09,Non-Conference,2011.0,,,
37944,54972.0,Canisius,2.0,at,Western Michigan,3.0,ot,Box,2010-10-09,Non-Conference,2011.0,,,
37945,54963.0,Connecticut,3.0,at,Maine,3.0,ot,Box,2010-10-09,Non-Conference,2011.0,,,
37946,54965.0,Denver,1.0,at,Vermont,1.0,ot,Box,2010-10-09,Non-Conference,2011.0,,,
37947,54961.0,Army,1.0,vs.,Colgate,3.0,,Box,2010-10-09,Non-Conference,2011.0,,,
37948,54960.0,Sacred Heart,3.0,at,Union,7.0,,Box,2010-10-09,Non-Conference,2011.0,,,
37949,54958.0,RIT,3.0,at,Nebraska-Omaha,5.0,,Box,2010-10-09,"Maverick Stampede (at CenturyLink Center Omaha, Omaha, Neb.)",2011.0,,,
37950,54957.0,Clarkson,6.0,vs.,St. Cloud State,2.0,,Box,2010-10-09,"Maverick Stampede (at CenturyLink Center Omaha, Omaha, Neb.)",2011.0,,,
37951,54955.0,Air Force,2.0,at,Alaska-Anchorage,3.0,,Box,2010-10-09,"Kendall Hockey Classic (at Sullivan Arena, Anchorage, Alaska)",2011.0,,,
37952,54954.0,North Dakota,3.0,vs.,Alaska,1.0,,Box,2010-10-09,"Kendall Hockey Classic (at Sullivan Arena, Anchorage, Alaska)",2011.0,,,
37953,54952.0,Boston College,2.0,at,Northeastern,0.0,,Box,2010-10-09,Hockey East,2011.0,,,
37954,54950.0,Michigan,4.0,at,Bowling Green,2.0,,Box,2010-10-09,CCHA,2011.0,,,
37955,54948.0,Robert Morris,4.0,at,American Int'l,1.0,,Box,2010-10-09,Atlantic Hockey,2011.0,,,
37956,54962.0,Ohio State,4.0,at,Quinnipiac,0.0,,Box,2010-10-09,Non-Conference,2011.0,,,
37957,54976.0,Wisconsin,6.0,vs.,Holy Cross,0.0,,Box,2010-10-10,"Ice Breaker (at Scottrade Center, St. Louis, Mo.)",2011.0,,,
37958,54977.0,Boston University,5.0,vs.,Notre Dame,4.0,,Box,2010-10-10,"Ice Breaker (at Scottrade Center, St. Louis, Mo.)",2011.0,,,
37959,54974.0,Robert Morris,6.0,at,American Int'l,3.0,,Box,2010-10-10,Atlantic Hockey,2011.0,,,
37960,54979.0,Northern Michigan,4.0,at,Michigan Tech,4.0,ot,Box,2010-10-12,Non-Conference,2011.0,,,
37961,54981.0,US Under-18,0.0,at,Michigan,3.0,,,2010-10-12,Exhibition,2011.0,,,
37962,54983.0,Lake Superior,2.0,at,Notre Dame,4.0,,Box,2010-10-14,CCHA,2011.0,,,
37963,54985.0,Maine,4.0,at,Michigan State,4.0,ot,Box,2010-10-14,Non-Conference,2011.0,,,
37964,55002.0,Western Michigan,3.0,at,Mercyhurst,2.0,,Box,2010-10-15,Non-Conference,2011.0,,,
37965,55009.0,Boston College,6.0,at,Denver,2.0,,Box,2010-10-15,Non-Conference,2011.0,,,
37966,55008.0,Maine,2.0,at,Michigan State,3.0,,Box,2010-10-15,Non-Conference,2011.0,,,
37967,55007.0,Alabama-Huntsville,0.0,at,Wisconsin,7.0,,Box,2010-10-15,Non-Conference,2011.0,,,
37968,55006.0,Providence,3.0,at,Minnesota-Duluth,5.0,,Box,2010-10-15,Non-Conference,2011.0,,,
37969,55005.0,Miami,6.0,at,St. Cloud State,3.0,,Box,2010-10-15,Non-Conference,2011.0,,,
37970,55004.0,Mass.-Lowell,2.0,at,Niagara,2.0,ot,Box,2010-10-15,Non-Conference,2011.0,,,
37971,55003.0,St. Lawrence,2.0,at,Ferris State,4.0,,Box,2010-10-15,Non-Conference,2011.0,,,
37972,55001.0,Robert Morris,4.0,at,Ohio State,3.0,,Box,2010-10-15,Non-Conference,2011.0,,,
37973,54996.0,Union,1.0,at,Alaska,2.0,,Box,2010-10-15,"Alaska Goal Rush (at Carlson Center, Fairbanks, Alaska)",2011.0,,,
37974,54999.0,Rensselaer,2.0,at,Northeastern,2.0,ot,Box,2010-10-15,Non-Conference,2011.0,,,
37975,54989.0,Lake Superior,2.0,at,Notre Dame,4.0,,Box,2010-10-15,CCHA,2011.0,,,
37976,54991.0,Nebraska-Omaha,5.0,at,Minnesota,4.0,,Box,2010-10-15,WCHA,2011.0,,,
37977,54992.0,Minnesota State,2.0,at,Michigan Tech,5.0,,Box,2010-10-15,WCHA,2011.0,,,
37978,54987.0,Holy Cross,3.0,at,American Int'l,2.0,,Box,2010-10-15,Atlantic Hockey,2011.0,,,
37979,54995.0,Colorado College,4.0,vs.,Alaska-Anchorage,3.0,,Box,2010-10-15,"Alaska Goal Rush (at Carlson Center, Fairbanks, Alaska)",2011.0,,,
37980,55000.0,Bentley,2.0,at,Quinnipiac,3.0,,Box,2010-10-15,Non-Conference,2011.0,,,
37981,54998.0,Bowling Green,0.0,at,Clarkson,4.0,,Box,2010-10-15,Non-Conference,2011.0,,,
37982,54993.0,North Dakota,5.0,at,Bemidji State,2.0,,Box,2010-10-15,WCHA,2011.0,,,
37983,55023.0,Michigan,3.0,at,New Hampshire,3.0,ot,Box,2010-10-16,Non-Conference,2011.0,,,
37984,55031.0,Brock,2.0,at,Colgate,3.0,,,2010-10-16,Exhibition,2011.0,,,
37985,55029.0,Boston College,3.0,at,Denver,0.0,,Box,2010-10-16,Non-Conference,2011.0,,,
37986,55028.0,Providence,1.0,at,Minnesota-Duluth,7.0,,Box,2010-10-16,Non-Conference,2011.0,,,
37987,55027.0,Miami,1.0,at,St. Cloud State,1.0,ot,Box,2010-10-16,Non-Conference,2011.0,,,
37988,55026.0,Western Michigan,1.0,at,Mercyhurst,0.0,,Box,2010-10-16,Non-Conference,2011.0,,,
37989,55024.0,Mass.-Lowell,4.0,at,RIT,4.0,ot,Box,2010-10-16,Non-Conference,2011.0,,,
37990,55022.0,Bowling Green,3.0,at,Clarkson,0.0,,Box,2010-10-16,Non-Conference,2011.0,,,
37991,55025.0,St. Lawrence,0.0,at,Ferris State,3.0,,Box,2010-10-16,Non-Conference,2011.0,,,
37992,55020.0,Bentley,0.0,at,Rensselaer,3.0,,Box,2010-10-16,Non-Conference,2011.0,,,
37993,55018.0,Colorado College,1.0,at,Alaska,2.0,,Box,2010-10-16,"Alaska Goal Rush (at Carlson Center, Fairbanks, Alaska)",2011.0,,,
37994,55021.0,Connecticut,1.0,at,Merrimack,7.0,,Box,2010-10-16,Non-Conference,2011.0,,,
37995,55017.0,Union,4.0,vs.,Alaska-Anchorage,3.0,,Box,2010-10-16,"Alaska Goal Rush (at Carlson Center, Fairbanks, Alaska)",2011.0,,,
37996,55015.0,North Dakota,5.0,at,Bemidji State,2.0,,Box,2010-10-16,WCHA,2011.0,,,
37997,55014.0,Minnesota State,5.0,at,Michigan Tech,5.0,ot,Box,2010-10-16,WCHA,2011.0,,,
37998,55013.0,Nebraska-Omaha,4.0,at,Minnesota,2.0,,Box,2010-10-16,WCHA,2011.0,,,
37999,55011.0,Massachusetts,2.0,at,Boston University,2.0,ot,Box,2010-10-16,Hockey East,2011.0,,,
38000,55036.0,Alabama-Huntsville,2.0,at,Wisconsin,5.0,,Box,2010-10-17,Non-Conference,2011.0,,,
38001,55038.0,Trois-Rivieres,6.0,at,Dartmouth,7.0,,,2010-10-17,Exhibition,2011.0,,,
38002,55033.0,Holy Cross,5.0,at,Army,4.0,ot,Box,2010-10-17,Atlantic Hockey,2011.0,,,
38003,55034.0,Air Force,2.0,at,Robert Morris,3.0,,Box,2010-10-17,Atlantic Hockey,2011.0,,,
38004,55040.0,Canisius,5.0,at,Mercyhurst,2.0,,Box,2010-10-19,Atlantic Hockey,2011.0,,,
38005,55042.0,Trois-Rivieres,4.0,at,Princeton,5.0,,,2010-10-20,Exhibition,2011.0,,,
38006,55044.0,Trois-Rivieres,3.0,at,Cornell,6.0,,,2010-10-21,Exhibition,2011.0,,,
38007,55060.0,Colorado College,4.0,at,Minnesota State,5.0,,Box,2010-10-22,WCHA,2011.0,,,
38008,55068.0,North Dakota,3.0,at,Maine,7.0,,Box,2010-10-22,Non-Conference,2011.0,,,
38009,55067.0,Alabama-Huntsville,4.0,at,Bowling Green,5.0,ot,Box,2010-10-22,Non-Conference,2011.0,,,
38010,55066.0,Colgate,1.0,at,Lake Superior,2.0,,Box,2010-10-22,Non-Conference,2011.0,,,
38011,55065.0,RIT,1.0,at,Rensselaer,4.0,,Box,2010-10-22,Non-Conference,2011.0,,,
38012,55064.0,Bentley,1.0,at,Clarkson,5.0,,Box,2010-10-22,Non-Conference,2011.0,,,
38013,55063.0,Niagara,1.0,at,Union,6.0,,Box,2010-10-22,Non-Conference,2011.0,,,
38014,55069.0,Nebraska-Omaha,4.0,at,Michigan,2.0,,Box,2010-10-22,Non-Conference,2011.0,,,
38015,55059.0,Wisconsin,2.0,at,Denver,4.0,,Box,2010-10-22,WCHA,2011.0,,,
38016,55062.0,Western Michigan,3.0,at,St. Lawrence,1.0,,Box,2010-10-22,Non-Conference,2011.0,,,
38017,55057.0,Alaska-Anchorage,2.0,at,Minnesota-Duluth,3.0,ot,Box,2010-10-22,WCHA,2011.0,,,
38018,55055.0,New Hampshire,2.0,at,Northeastern,2.0,ot,Box,2010-10-22,Hockey East,2011.0,,,
38019,55054.0,Boston University,4.0,at,Massachusetts,3.0,,Box,2010-10-22,Hockey East,2011.0,,,
38020,55053.0,Providence,4.0,at,Mass.-Lowell,5.0,ot,Box,2010-10-22,Hockey East,2011.0,,,
38021,55051.0,Northern Michigan,0.0,at,Miami,4.0,,Box,2010-10-22,CCHA,2011.0,,,
38022,55050.0,Ohio State,1.0,at,Ferris State,2.0,,Box,2010-10-22,CCHA,2011.0,,,
38023,55049.0,Alaska,1.0,at,Michigan State,1.0,ot,Box,2010-10-22,CCHA,2011.0,,,
38024,55047.0,Canisius,4.0,at,Sacred Heart,1.0,,Box,2010-10-22,Atlantic Hockey,2011.0,,,
38025,55046.0,American Int'l,5.0,at,Air Force,3.0,,Box,2010-10-22,Atlantic Hockey,2011.0,,,
38026,55058.0,St. Cloud State,5.0,at,Minnesota,2.0,,Box,2010-10-22,WCHA,2011.0,,,
38027,55089.0,Western Michigan,3.0,at,St. Lawrence,3.0,ot,Box,2010-10-23,Non-Conference,2011.0,,,
38028,55090.0,Niagara,3.0,at,Rensselaer,4.0,ot,Box,2010-10-23,Non-Conference,2011.0,,,
38029,55091.0,North Dakota,2.0,at,Maine,4.0,,Box,2010-10-23,Non-Conference,2011.0,,,
38030,55092.0,Alabama-Huntsville,2.0,at,Bowling Green,4.0,,Box,2010-10-23,Non-Conference,2011.0,,,
38031,55098.0,Morrisville,1.0,at,Princeton,7.0,,,2010-10-23,Exhibition,2011.0,,,
38032,55094.0,Bentley,3.0,at,Clarkson,3.0,ot,Box,2010-10-23,Non-Conference,2011.0,,,
38033,55095.0,RIT,2.0,at,Union,7.0,,Box,2010-10-23,Non-Conference,2011.0,,,
38034,55096.0,Nebraska-Omaha,1.0,at,Michigan,6.0,,Box,2010-10-23,Non-Conference,2011.0,,,
38035,55099.0,US Under-18,0.0,at,Cornell,6.0,,,2010-10-23,Exhibition,2011.0,,,
38036,55093.0,Boston College,1.0,at,Notre Dame,2.0,,Box,2010-10-23,Non-Conference,2011.0,,,
38037,55087.0,Colgate,4.0,at,Lake Superior,5.0,,Box,2010-10-23,Non-Conference,2011.0,,,
38038,55088.0,Holy Cross,1.0,at,Quinnipiac,3.0,,Box,2010-10-23,Non-Conference,2011.0,,,
38039,55084.0,Colorado College,1.0,at,Minnesota State,0.0,,Box,2010-10-23,WCHA,2011.0,,,
38040,55083.0,Wisconsin,2.0,at,Denver,2.0,ot,Box,2010-10-23,WCHA,2011.0,,,
38041,55081.0,Merrimack,2.0,at,Vermont,2.0,ot,Box,2010-10-23,Hockey East,2011.0,,,
38042,55080.0,Providence,1.0,at,Boston University,2.0,,Box,2010-10-23,Hockey East,2011.0,,,
38043,55079.0,Northeastern,3.0,at,Mass.-Lowell,1.0,,Box,2010-10-23,Hockey East,2011.0,,,
38044,55077.0,Northern Michigan,1.0,at,Miami,9.0,,Box,2010-10-23,CCHA,2011.0,,,
38045,55076.0,Ohio State,5.0,at,Ferris State,3.0,,Box,2010-10-23,CCHA,2011.0,,,
38046,55075.0,Alaska,1.0,at,Michigan State,4.0,,Box,2010-10-23,CCHA,2011.0,,,
38047,55073.0,American Int'l,0.0,at,Air Force,12.0,,Box,2010-10-23,Atlantic Hockey,2011.0,,,
38048,55072.0,Connecticut,3.0,at,Army,2.0,,Box,2010-10-23,Atlantic Hockey,2011.0,,,
38049,55071.0,Canisius,3.0,at,Sacred Heart,3.0,ot,Box,2010-10-23,Atlantic Hockey,2011.0,,,
38050,55085.0,Alaska-Anchorage,0.0,at,Minnesota-Duluth,6.0,,Box,2010-10-23,WCHA,2011.0,,,
38051,55103.0,US Under-18,1.0,at,Mercyhurst,3.0,,,2010-10-24,Exhibition,2011.0,,,
38052,55101.0,St. Cloud State,1.0,at,Minnesota,2.0,,Box,2010-10-24,WCHA,2011.0,,,
38053,55105.0,Connecticut,3.0,at,Union,3.0,ot,Box,2010-10-28,Non-Conference,2011.0,,,
38054,55133.0,Quinnipiac,4.0,at,St. Cloud State,2.0,,Box,2010-10-29,Non-Conference,2011.0,,,
38055,55132.0,Alabama-Huntsville,4.0,at,Michigan State,4.0,ot,Box,2010-10-29,Non-Conference,2011.0,,,
38056,55131.0,New Hampshire,7.0,at,Cornell,4.0,,Box,2010-10-29,Non-Conference,2011.0,,,
38057,55130.0,Holy Cross,4.0,at,Northeastern,3.0,ot,Box,2010-10-29,Non-Conference,2011.0,,,
38058,55128.0,Brown,4.0,at,Yale,7.0,,Box,2010-10-29,"Ivy Shootout (at Ingalls Rink, New Haven, Conn.)",2011.0,,,
38059,55127.0,Dartmouth,2.0,vs.,Princeton,1.0,,Box,2010-10-29,"Ivy Shootout (at Ingalls Rink, New Haven, Conn.)",2011.0,,,
38060,55125.0,Minnesota-Duluth,3.0,at,Bemidji State,2.0,ot,Box,2010-10-29,WCHA,2011.0,,,
38061,55124.0,Minnesota,4.0,at,Colorado College,1.0,,Box,2010-10-29,WCHA,2011.0,,,
38062,55123.0,Denver,3.0,at,North Dakota,4.0,,Box,2010-10-29,WCHA,2011.0,,,
38063,55122.0,Michigan Tech,2.0,at,Wisconsin,5.0,,Box,2010-10-29,WCHA,2011.0,,,
38064,55121.0,Minnesota State,3.0,at,Alaska-Anchorage,2.0,,Box,2010-10-29,WCHA,2011.0,,,
38065,55113.0,Western Michigan,2.0,at,Notre Dame,3.0,,Box,2010-10-29,CCHA,2011.0,,,
38066,55118.0,Providence,3.0,at,Massachusetts,3.0,ot,Box,2010-10-29,Hockey East,2011.0,,,
38067,55117.0,Boston University,5.0,at,Mass.-Lowell,1.0,,Box,2010-10-29,Hockey East,2011.0,,,
38068,55115.0,Lake Superior,2.0,at,Miami,6.0,,Box,2010-10-29,CCHA,2011.0,,,
38069,55114.0,Ohio State,1.0,at,Northern Michigan,2.0,,Box,2010-10-29,CCHA,2011.0,,,
38070,55119.0,Merrimack,2.0,at,Boston College,3.0,,Box,2010-10-29,Hockey East,2011.0,,,
38071,55112.0,Michigan,2.0,at,Ferris State,2.0,ot,Box,2010-10-29,CCHA,2011.0,,,
38072,55111.0,Bowling Green,1.0,at,Alaska,4.0,,Box,2010-10-29,CCHA,2011.0,,,
38073,55109.0,Mercyhurst,3.0,at,Niagara,5.0,,Box,2010-10-29,Atlantic Hockey,2011.0,,,
38074,55108.0,Robert Morris,2.0,at,RIT,3.0,ot,Box,2010-10-29,Atlantic Hockey,2011.0,,,
38075,55107.0,Army,0.0,at,Canisius,4.0,,Box,2010-10-29,Atlantic Hockey,2011.0,,,
38076,55153.0,Denver,3.0,at,North Dakota,0.0,,Box,2010-10-30,WCHA,2011.0,,,
38077,55155.0,Princeton,1.0,vs.,Brown,2.0,,Box,2010-10-30,"Ivy Shootout (at Ingalls Rink, New Haven, Conn.)",2011.0,,,
38078,55156.0,Dartmouth,3.0,at,Yale,7.0,,Box,2010-10-30,"Ivy Shootout (at Ingalls Rink, New Haven, Conn.)",2011.0,,,
38079,55158.0,Sacred Heart,0.0,at,Colgate,5.0,,Box,2010-10-30,Non-Conference,2011.0,,,
38080,55159.0,Rensselaer,3.0,vs.,Union,3.0,ot,Box,2010-10-30,Non-Conference,2011.0,,,
38081,55164.0,St. Lawrence,1.0,vs.,Clarkson,2.0,ot,Box,2010-10-30,Non-Conference,2011.0,,,
38082,55161.0,RIT,5.0,at,Cornell,3.0,,Box,2010-10-30,Non-Conference,2011.0,,,
38083,55162.0,Alabama-Huntsville,1.0,at,Michigan State,2.0,,Box,2010-10-30,Non-Conference,2011.0,,,
38084,55163.0,Quinnipiac,2.0,at,St. Cloud State,5.0,,Box,2010-10-30,Non-Conference,2011.0,,,
38085,55152.0,Michigan Tech,1.0,at,Wisconsin,4.0,,Box,2010-10-30,WCHA,2011.0,,,
38086,55160.0,Bentley,2.0,at,Northeastern,1.0,,Box,2010-10-30,Non-Conference,2011.0,,,
38087,55151.0,Minnesota-Duluth,1.0,at,Bemidji State,1.0,ot,Box,2010-10-30,WCHA,2011.0,,,
38088,55145.0,Boston College,2.0,at,Merrimack,4.0,,Box,2010-10-30,Hockey East,2011.0,,,
38089,55149.0,Minnesota,9.0,at,Colorado College,4.0,,Box,2010-10-30,WCHA,2011.0,,,
38090,55147.0,Maine,3.0,at,Vermont,2.0,ot,Box,2010-10-30,Hockey East,2011.0,,,
38091,55146.0,Massachusetts,2.0,at,Providence,3.0,,Box,2010-10-30,Hockey East,2011.0,,,
38092,55144.0,Mass.-Lowell,1.0,at,Boston University,2.0,,Box,2010-10-30,Hockey East,2011.0,,,
38093,55142.0,Ohio State,3.0,at,Northern Michigan,4.0,,Box,2010-10-30,CCHA,2011.0,,,
38094,55141.0,Notre Dame,2.0,at,Western Michigan,2.0,ot,Box,2010-10-30,CCHA,2011.0,,,
38095,55140.0,Ferris State,2.0,at,Michigan,3.0,,Box,2010-10-30,CCHA,2011.0,,,
38096,55139.0,Bowling Green,1.0,at,Alaska,4.0,,Box,2010-10-30,CCHA,2011.0,,,
38097,55138.0,Lake Superior,2.0,at,Miami,2.0,ot,Box,2010-10-30,CCHA,2011.0,,,
38098,55136.0,Army,2.0,at,Canisius,1.0,,Box,2010-10-30,Atlantic Hockey,2011.0,,,
38099,55135.0,Robert Morris,4.0,at,Niagara,2.0,,Box,2010-10-30,Atlantic Hockey,2011.0,,,
38100,55150.0,Minnesota State,2.0,at,Alaska-Anchorage,2.0,ot,Box,2010-10-30,WCHA,2011.0,,,
38101,55166.0,Sweden Under-20,2.0,at,Harvard,1.0,,,2010-11-01,Exhibition,2011.0,,,
38102,55172.0,Sweden Under-20,1.0,at,Merrimack,4.0,,,2010-11-02,Exhibition,2011.0,,,
38103,55170.0,Mass.-Lowell,2.0,at,Boston College,5.0,,Box,2010-11-02,Hockey East,2011.0,,,
38104,55168.0,Niagara,6.0,at,Canisius,5.0,ot,Box,2010-11-02,Atlantic Hockey,2011.0,,,
38105,55174.0,Sacred Heart,2.0,at,Bentley,6.0,,Box,2010-11-03,Atlantic Hockey,2011.0,,,
38106,55205.0,Alabama-Huntsville,2.0,at,Ohio State,6.0,,Box,2010-11-05,Non-Conference,2011.0,,,
38107,55204.0,Army,5.0,at,Massachusetts,2.0,,Box,2010-11-05,Non-Conference,2011.0,,,
38108,55203.0,Niagara,4.0,at,Northeastern,1.0,,Box,2010-11-05,Non-Conference,2011.0,,,
38109,55201.0,Colorado College,1.0,at,Denver,4.0,,Box,2010-11-05,WCHA,2011.0,,,
38110,55200.0,Minnesota-Duluth,2.0,at,North Dakota,4.0,,Box,2010-11-05,WCHA,2011.0,,,
38111,55199.0,Minnesota State,1.0,at,Nebraska-Omaha,5.0,,Box,2010-11-05,WCHA,2011.0,,,
